Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
whatsinaname,US,0,8,38.77.19.37,38.77.19.37,9004,9034,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-20,COGENT-174 - Cogent Communications- US,174,20,None
whattaah,GB,91,100,178.79.153.236,li272-236.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-02-17,TELECITY-LON - GB,15830,506,None
wheezymooo,GB,39,16,31.50.108.254,host31-50-108-254.range31-50.btcentralplus.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2013-11-25,BT-UK-AS BTnet UK Regional network- GB,2856,119,None
WhereDoWeGoFromHere,US,13,566,71.174.62.45,library-of-babel.snurgle.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-08,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business-US,701,66,None
WhereIsMyPizza,FR,10,896,109.12.177.179,179.177.12.109.rev.sfr.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-01-25,LDCOMNET Societe Francaise du Radiotelephone S.A- FR,15557,45,None
whim,US,5,2644,192.161.180.49,192.161.180.49.static.quadranet.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-12-03,ASN-QUADRANET-GLOBAL - QuadraNet- Inc-US,8100,74,None
Whirlpool,US,112,27,64.254.175.3,whirlpool.stdnt.hampshire.edu,16333,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-12-30,FIVE-COLLEGES-AS - Five Colleges Network-US,1249,477,None
whiskeyjack,NO,2752,9865,83.143.83.229,pru338.stwserver.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-03-13,SERVETHEWORLD-AS ServeTheWorld AS-NO,34989,13000,None
WhiteDragon,US,2414,288,38.229.70.52,torproxy05.teamcymru.net,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2011-11-29,TEAM-CYMRU - Team Cymru Inc.-US,23028,11700,None
WhiteHat1110,US,1010,3475,69.164.214.196,minion1.spider-computing.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-10-13,LINODE-AP Linode- LLC-SG,63949,6600,None
WhitePacket,NL,910,418,153.92.127.66,s.box.wtf,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-02-17,HOSTHATCH-ASN - HostHatch- Inc- US,63473,9860,None
WhitePacketRelay,US,305,418,104.237.145.95,li833-95.members.linode.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-19,LINODE-AP Linode- LLC- SG,63949,4020,None
WhitePearl,IT,0,132,151.40.43.153,adsl-ull-153-43.40-151.wind.it,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-09-20,ASN-WIND Wind Telecomunicazioni SpA- IT,1267,6,None
whiteroom,FR,2176,1230,5.39.78.101,ks3265221.kimsufi.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-11-19,OVH OVH SAS-FR,16276,9470,[2001:41d0:8:9065::1]:9050
WhiteRose,RO,2129,969,185.100.87.63,185.100.87.63,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-28,FLOKINET FlokiNET ehf- RO,200651,10500,None
whizzpopper01,NL,3747,1299,185.14.185.240,185.14.185.240,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-08,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,16400,None
whizzpopper02,US,4720,389,192.34.63.137,192.34.63.137,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-15,SERVERSTACK-ASN - ServerStack- Inc.-US,46652,18100,None
whizzpopper03,SG,36,2572,128.199.197.16,128.199.197.16,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-24,DIGITALOCEAN-AS-AP Digital Ocean- Inc.-SG,133165,388,None
whoami,DE,1991,2427,144.76.163.93,oceania.dev-urandom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-04-18,HETZNER-AS Hetzner Online GmbH-DE,24940,8060,None
whocares,GB,1098,1685,151.236.222.217,inexplicity.de,9001,44607,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-03,TELECITY-LON - GB,15830,6980,None
whoeverest,US,7,7522,198.58.102.234,li552-234.members.linode.com,433,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-06-05,SOFTLAYER - SoftLayer Technologies Inc.-US,36351,21,None
whoopwhoop2,AT,30,11,37.235.56.180,180-56-235-37.static.edis.at,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-12-20,EDIS-AS-EU EDIS GmbH-AT,57169,586,None
whoopwhoop3,AT,129,522,149.154.152.207,149-154-152-207.static.edis.at,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-01-19,EDIS-AS-EU EDIS GmbH-AT,57169,589,None
whopper5,DE,33,156,134.3.147.42,HSI-KBW-134-3-147-42.hsi14.kabel-badenwuerttemberg.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-11-18,KABELBW-ASN - DE,29562,136,None
whothrowsashoe,NL,556,1523,188.226.253.181,tr1.tropism.io,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-06-17,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,3150,None
whoyouring,AU,7,751,60.225.14.104,CPE-60-225-14-104.nsw.bigpond.net.au,9090,9091,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-08-23,ASN-TELSTRA Telstra Pty Ltd- AU,1221,8,None
whvger,DE,4,13,84.190.36.189,p54BE24BD.dip0.t-ipconnect.de,9002,9031,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-29,DTAG Internet service provider operations- DE,3320,36,None
whydidthechicken,DE,0,584,82.98.72.110,82.98.72.110,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-18,PLUSLINE Plus.Line AG- DE,12306,14,None
wien,FR,6733,1372,94.23.247.42,ns381528.ip-94-23-247.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-02-03,OVH OVH SAS- FR,16276,29600,None
wiggum,CA,214,840,159.203.18.99,wiggum.nddn.net,8000,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-02,DIGITALOCEAN-ASN-CA1 - Digital Ocean- Inc.-US,394362,1200,None
wikimediaeqiad1,US,6118,680,208.80.154.39,radium.wikimedia.org,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-10-22,WIKIMEDIA - Wikimedia Foundation Inc.-US,14907,17600,None
wikimediaeqiad2,US,3404,680,208.80.154.39,radium.wikimedia.org,9002,9032,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-18,WIKIMEDIA - Wikimedia Foundation Inc.-US,14907,17700,None
Wikiri,US,655,156,104.244.73.111,msvr09.myroundcube.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-17,PONYNET - FranTech Solutions- US,53667,2160,None
wildebeestzRINxkh4C,FR,950,361,80.67.172.31,loup.globenet.org,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-23,GITOYEN-MAIN-AS Association _Gitoyen_- FR,20766,10700,None
wilfong,FR,6133,140,178.32.189.88,aqhlw.quadcode.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-06,OVH OVH SAS-FR,16276,28300,None
wilk,TR,1002,1126,77.245.156.135,bk73778.trdns.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-22,CMBM Niobe Bilisim Teknolojileri Yazilim San. Tic. Ltd. Sti.-TR,42868,3730,None
willcarey,SG,16,1511,128.199.207.148,carey.jagr.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on FreeBSD,0,0,2015-11-11,DIGITALOCEAN-AS-AP Digital Ocean- Inc.-SG,133165,86,None
WilliamISRAEL1,IL,857,2389,212.150.134.140,212-150-134-140.bb.netvision.net.il,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-29,NV-ASN 013 NetVision Ltd.- IL,1680,5200,None
WilliamISRAEL2,IL,842,2388,62.90.188.188,62-90-188-188.barak.net.il,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-29,NV-ASN 013 NetVision Ltd.- IL,1680,4410,None
WilliamISRAEL3,IL,1409,2219,5.100.253.152,5.100.253.152,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-07,PARTNER-AS Partner Communications Ltd.- IL,12400,7430,None
WilliamISRAEL4,IL,1401,2219,5.100.253.153,5.100.253.153,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-07,PARTNER-AS Partner Communications Ltd.- IL,12400,4830,None
WilliamISRAEL5,IL,714,1765,62.90.188.64,62-90-188-64.barak.net.il,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-26,NV-ASN 013 NetVision Ltd.- IL,1680,3760,None
WilliamISRAEL6,IL,312,1765,62.90.188.187,62-90-188-187.barak.net.il,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-26,NV-ASN 013 NetVision Ltd.- IL,1680,1980,None
willow,AU,3,3409,45.32.246.221,foldling.org,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on OpenBSD,0,0,2014-04-17,AS-CHOOPA - Choopa- LLC-US,20473,12,None
willy,DE,0,3,85.214.112.47,awitsys-hosting.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-18,STRATO - DE,6724,None,None
Willzyx,CZ,424,29,84.242.69.237,static-84-242-69-237.net.upcbroadband.cz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-07,LGI-UPC Liberty Global Operations B.V.-AT,6830,2580,None
wilnregina,US,201,354,104.251.251.36,host-104-251-251-36.MIDOLT5.epbfi.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.23 on Linux,0,0,2014-08-19,EPBTELECOM - EPB Fiber Optics-US,26827,1220,None
Wilq,PL,15,244,109.232.27.187,static-dwasiedem-jedenosiem7.echostar.pl,433,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-02-25,ECHOSTARPL-AS ZTS Echostar Studio Poznan Poland- PL,8477,92,None
Windah,FR,377,5976,188.165.123.244,hobbiton.swook.net,7044,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-01-07,OVH OVH SAS-FR,16276,2640,None
windearthfirerain,DE,7846,253,91.109.29.120,120.29.109.91-static.reverse.serversub.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-02,LEASEWEB-DE Leaseweb Deutschland GmbH-DE,28753,34600,None
windeck,DE,1805,1034,185.72.244.24,mail.heimarbeit-online.tv,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-28,TTM - DE,47447,9480,None
WindfluechterNet,CH,544,37,31.172.31.207,tor.windfluechter.net,9050,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-07-12,OPENAP-WIRELESS-NETWORKS-AS rrbone UG (haftungsbeschraenkt)-DE,39138,3250,None
wineisgood,FR,2,93,78.213.146.86,cjp33-1-78-213-146-86.fbx.proxad.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-05-16,PROXAD Free SAS-FR,12322,35,None
wingedgods,US,0,546,173.160.180.189,hermes.forcedperspective.org,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2011-02-04,COMCAST-7922 - Comcast Cable Communications- Inc.-US,7922,6,None
Winter,NL,4193,49,146.185.177.103,tor-exit.ohdoom.net,9030,80,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-09,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,24600,None
wintermaerchen,FR,3901,1075,50.7.151.47,50.7.151.47,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-12-03,COGENT-174 - Cogent Communications-US,174,13500,None
wintermute,NL,123,2538,95.85.20.73,wintermute.info,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-06-05,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,643,None
wipler,FR,908,285,51.254.121.152,152.ip-51-254-121.eu,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-01-03,OVH OVH SAS- FR,16276,6240,None
wirelesspt,FR,2295,4328,37.187.239.8,8.ip-37-187-239.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-10,OVH OVH SAS-FR,16276,6010,None
wirsinddasvolk,DE,0,148,84.200.77.243,84.200.77.243,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-12-18,ACCELERATED-IT Accelerated IT Services GmbH-DE,31400,25,None
wishGoodJob,DE,186,129,139.162.142.56,blog.lookfree.info,80,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-15,LINODE-AP Linode- LLC- SG,63949,917,[2a01:7e01::f03c:91ff:fea8:635c]:80
witlynx,NO,70,137,31.45.16.53,53.16.45.31.customer.cdi.no,9023,9024,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-14,TELENOR-NEXTEL Telenor Norge AS-NO,2119,510,None
Wix,FR,5763,1803,5.196.66.162,ns330209.ip-5-196-66.eu,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-08-26,OVH OVH SAS-FR,16276,19600,None
wjbrelay,US,982,157,192.155.88.116,williamjbowman.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-06-05,LINODE-AP Linode- LLC- SG,63949,7380,None
wjh,NL,104,124,108.61.167.61,108.61.167.61.vultr.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-30,AS-CHOOPA - Choopa- LLC- US,20473,663,None
wlnettor,US,200,2344,64.187.170.209,64.187.170.209,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2013-11-29,AS-SBI - Condointernet.net- US,54858,1170,None
WLS,US,95,2659,104.168.162.206,104.168.162.206,443,9090,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-18,HOSTWINDS - Hostwinds LLC.- US,54290,439,None
wmFR1,FR,3336,3183,195.154.123.222,tor1.static.or.at,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-13,AS12876 ONLINE S.A.S.-FR,12876,14000,None
wmFR2,FR,3667,3183,195.154.73.212,tor2.static.or.at,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-13,AS12876 ONLINE S.A.S.-FR,12876,16200,None
wmMDpr0,MD,238,2906,178.17.171.86,jab.li,9001,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-06,TRABIA I.C.S. Trabia-Network S.R.L.- MD,43289,1250,None
WN6AjQqT,FR,416,369,37.187.4.6,ns3009383.ip-37-187-4.eu,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-07-23,OVH OVH SAS-FR,16276,2030,None
wobble,US,289,1221,174.34.225.215,ck06-new.allinmedia.com.br,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-16,CARONET-ASN - Carolina Internet- Ltd.- US,13618,1760,None
woei0359u,HU,0,34,81.183.36.64,51B72440.dsl.pool.telekom.hu,65530,65531,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2016-01-22,HTC-AS Magyar Telekom Nyrt.- HU,5483,1,None
woestybongololo,FR,0,27,88.185.155.134,fon38-4-88-185-155-134.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-19,PROXAD Free SAS- FR,12322,2,None
woffie,FR,1776,8891,37.187.99.193,sterner.cc,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-07-16,OVH OVH SAS-FR,16276,4080,None
wolfy,DE,10197,1984,89.163.208.5,89.163.208.5,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-09-17,MYLOC-AS myLoc managed IT AG-DE,24961,48500,None
wollwoll,AT,0,2865,86.59.21.163,eeyore.snafu.priv.at,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2010-01-18,UTA-AS Tele2 Telecommunication GmbH-AT,8437,97,[2001:858:6:2001::3]:9001
wombat,US,52,1204,208.111.35.80,wombat.nemo.cl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-06-07,VR-HOSTED - Host Virtual- Inc-US,36236,302,None
WombleNode01,US,1223,614,199.195.249.221,womble.womblenetworks.com,9001,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2012-11-19,PONYNET - FranTech Solutions-US,53667,8340,None
wommelator,DE,8,12,94.223.6.179,dslb-094-223-006-179.094.223.pools.vodafone-ip.de,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-01-04,VODANET International IP-Backbone of Vodafone- DE,3209,22,None
wommelator,FR,4067,2,37.187.7.74,justus.impium.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-07-04,OVH OVH SAS-FR,16276,20800,[2001:41d0:a:74a::1]:443
WomTor,FR,1968,583,212.47.239.151,151-239-47-212.rev.cloud.scaleway.com,8080,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-04-14,AS12876 ONLINE S.A.S.-FR,12876,9680,None
woodhope,LT,153,1156,195.12.190.38,195-12-190-38.hostline.lt,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-02-03,HOSTLINE-LT-AS HOSTLINE- UAB- LT,198651,1680,None
woof,GB,385,275,80.85.84.222,li748-222.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2014-08-31,TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED-GB,15830,1880,None
WooptThereItIs,IT,148,697,149.154.157.80,80-157-154-149.static.edis.at,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2014-08-14,CDLAN-AS CDLAN s.r.l.-IT,20836,667,None
woosah,LV,3321,450,46.183.216.180,mx4.pslit01.com,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.8.2-alpha on Linux,0,0,2016-05-19,DATACLUB DataClub S.A.- LV,52048,14400,None
WOPR,CA,1,12,99.243.130.222,CPE0050baaeaf0b-CM84948c511dd0.cpe.net.cable.rogers.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.23 on Linux,0,0,2016-06-07,ROGERS-CABLE - Rogers Cable Communications Inc.- CA,812,20,None
wopr,DE,2,15,84.156.65.114,p549C4172.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.24 on Linux,0,0,2014-03-15,DTAG Internet service provider operations- DE,3320,31,None
woprtor,US,6,5872,168.235.66.137,168.235.66.137,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.24 on Linux,0,0,2014-09-30,RAMNODE - RamNode LLC-US,3842,25,None
worcesternode,GB,0,54,94.193.83.185,5ec153b9.skybroadband.com,7000,7070,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-11-21,BSKYB-BROADBAND-AS - GB,5607,23,None
workman,US,190,4210,71.19.154.138,workman.xen.prgmr.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-10-28,PRGMR - prgmr.com- Inc.-US,47066,2530,None
Worldwide,CH,11,102,85.0.180.219,219.180.0.85.dynamic.wline.res.cust.swisscom.ch,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Windows 8,0,0,2016-05-04,SWISSCOM Swisscom (Switzerland) Ltd- CH,3303,101,None
wormhole,DE,6,295,46.41.59.223,46.41.59.223,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-06-11,TAL-DE TAL.DE Klaus Internet Service GmbH-DE,8820,24,None
wormz,SG,7,99,39.109.186.229,39.109.186.229,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-18,STARHUBINTERNET-AS-NGNBN Starhub Internet Pte Ltd- SG,55430,46,None
wr3ck3d0ni0n01,DE,4023,42,178.254.26.244,178.254.26.244,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-05-04,EVANZOAS EVANZO e-commerce GmbH- DE,42730,20500,None
wr3ck3d0ni0n02,SE,155,42,95.215.44.194,tor02.cyb3rwr3ck.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-22,MAKONIX Makonix SIA-LV,52173,628,None
wrath,SE,41,196,80.216.109.14,c80-216-109-14.bredband.comhem.se,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on FreeBSD,0,0,2016-03-30,COMHEM-SWEDEN - SE,39651,326,None
wrogregpx2,PL,5,1044,176.121.81.51,host-176-121-81-51.amsnet.pl,1443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2015-05-25,ASAMSNET AMSNET Andrzej Szreter-PL,59444,46,None
wserver2,DE,0,49,87.142.11.23,p578E0B17.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-11-23,DTAG Internet service provider operations- DE,3320,23,None
wsmith6079,US,286,406,8.37.14.220,tor-relay.thoughtcrime.miniluv.oceania.lol,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2016-03-22,NETSURFUSA - NetsurfUSA- Inc.- US,54225,1040,None
wsod2,NL,50,4058,92.63.174.71,pi.westsideofdawn.com,59001,59030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2013-05-28,PCEXTREME PCextreme B.V.-NL,48635,208,None
wssgtor2,DE,3,1294,46.41.23.213,46.41.23.213,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-18,TAL-DE TAL.DE Klaus Internet Service GmbH-DE,8820,26,None
wtfarm1,FR,2021,882,212.47.239.163,arm.wtfismyip.com,12000,13000,0,0,1,1,0,1,1,1,1,Tor 0.2.8.2-alpha on Linux,0,0,2015-09-11,AS12876 ONLINE S.A.S.-FR,12876,12500,None
wtfarm2,FR,1733,882,212.47.239.163,arm.wtfismyip.com,12001,13001,0,0,1,1,0,1,1,1,1,Tor 0.2.8.2-alpha on Linux,0,0,2015-09-12,AS12876 ONLINE S.A.S.-FR,12876,12000,None
wtfKnuffelNode,DE,2971,100,148.251.68.100,datenbitch.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-22,HETZNER-AS Hetzner Online GmbH- DE,24940,19500,None
wtsn,GB,75,56,163.172.38.141,163-172-38-141.rev.poneytelecom.eu,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-06-03,AS12876 ONLINE S.A.S.- FR,12876,665,None
wubthecaptain1,FI,7623,459,84.251.91.165,dsl-olubrasgw1-54fb5b-165.dhcp.inet.fi,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-01,TSF-IP-CORE TeliaSonera Finland Oyj- FI,1759,26600,None
wucas1,DE,385,52,93.239.122.207,p5DEF7ACF.dip0.t-ipconnect.de,6194,5941,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-15,DTAG Deutsche Telekom AG- DE,3320,1470,None
wucas2,DE,174,2717,46.101.196.216,46.101.196.216,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-15,DIGITALOCEAN-GERMANY Digital Ocean- Inc.- DE,201229,1790,None
wulfila,BE,77,514,80.200.208.78,78.208-200-80.adsl-dyn.isp.belgacom.be,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2014-10-25,BELGACOM-SKYNET-AS Proximus NV- BE,5432,540,None
wulfspider,FR,70,87,51.254.61.65,51.254.61.65,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-06-03,OVH OVH SAS- FR,16276,353,None
wulfspider,FR,24,87,51.254.99.118,118.ip-51-254-99.eu,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-06-04,OVH OVH SAS- FR,16276,20,None
wurscht,DE,0,14,2.245.107.205,x2f56bcd.dyn.telefonica.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-11-22,TDDE-ASN1 - DE,6805,4,None
wwa,UA,65,36,188.247.100.184,188.247.100.184,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-16,GTSDP-AS Global Telecommunication Systems LLC- UA,42727,881,None
wwwrc33de,DE,137,14,217.81.34.91,pD951225B.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-30,DTAG Internet service provider operations- DE,3320,675,None
x,CH,8,347,5.145.46.166,166-46-145-5.dyn.cable.fcom.ch,80,81,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-07-08,FINECOM Quickline AG- CH,15600,87,None
